mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
fh,1,0,0,1,1,CT
pr,1,0,0,1,1,CT
sh,1,0,0,1,1,CT
fh,2,0,0,1,1,CT
pr,2,0,0,1,1,CT
sh,2,0,0,1,1,CT
fh,3,0,0,1,1,CT
pr,3,0,0,1,1,CT
sh,3,0,0,1,1,CT
fh,4,0,0,1,1,CT
pr,4,0,0,1,1,CT
sh,4,0,0,1,1,CT
fh,5,1535.530204772949,1459.180488586426,.95027792,1,CT
pr,5,31265.55810546875,35732.06640625,1.1428572,1,CT
sh,5,16726.73755645752,18937.26732635498,1.1321554,1,CT
fh,6,2982.97595500946,3559.464168548584,1.1932595,1,CT
pr,6,123761.5173339844,124701.6767578125,1.0075965,1,CT
sh,6,9641.3818359375,11569.658203125,1.2,1,CT
fh,7,5946.537841796875,5946.537841796875,1,1,CT
pr,7,85874.30853271484,85874.30853271484,1,1,CT
sh,7,290633.2421875,290633.2421875,1,1,CT
fh,8,5548.228042602539,5548.228042602539,1,1,CT
pr,8,110444.5959472656,110444.5959472656,1,1,CT
sh,8,122122.9423828125,122122.9423828125,1,1,CT
fh,9,3514.043144226074,3643.951557159424,1.0369684,1,CT
pr,9,100421.8310546875,94780.06469726563,.94381934,1,CT
sh,9,38269.49658203125,36586.28533935547,.9560169,1,CT
fh,10,1797.417922973633,1897.771217346191,1.0558319,1,CT
pr,10,68914.70239257813,71657.75927734375,1.0398036,1,CT
sh,10,30852.00561523438,35598.46801757813,1.1538461,1,CT
fh,11,0,0,1,1,CT
pr,11,0,0,1,1,CT
sh,11,0,0,1,1,CT
fh,12,0,0,1,1,CT
pr,12,0,0,1,1,CT
sh,12,0,0,1,1,CT
fh,1,0,0,1,2,CT
pr,1,0,0,1,2,CT
sh,1,0,0,1,2,CT
fh,2,0,0,1,2,CT
pr,2,0,0,1,2,CT
sh,2,0,0,1,2,CT
fh,3,0,0,1,2,CT
pr,3,0,0,1,2,CT
sh,3,0,0,1,2,CT
fh,4,0,0,1,2,CT
pr,4,0,0,1,2,CT
sh,4,22423.5234375,22423.5234375,1,2,CT
fh,5,1705.695625305176,1688.248840332031,.98977143,2,CT
pr,5,13833.61242675781,15809.8427734375,1.1428572,2,CT
sh,5,4302.967948913574,4484.993232727051,1.0423023,2,CT
fh,6,4230.021729469299,5007.231067657471,1.1837364,2,CT
pr,6,123999.8767089844,117284.1430664063,.94584078,2,CT
sh,6,54079.55200195313,47457.88330078125,.87755686,2,CT
fh,7,9089.615447998047,9089.615447998047,1,2,CT
pr,7,97997.62890625,97997.62890625,1,2,CT
sh,7,95001.23974609375,95001.23974609375,1,2,CT
fh,8,6251.612319946289,6251.612319946289,1,2,CT
pr,8,199073.1391601563,199073.1391601563,1,2,CT
sh,8,150221.2106933594,150221.2106933594,1,2,CT
fh,9,2461.126678466797,2450.942817687988,.99586213,2,CT
pr,9,78179.158203125,72594.9326171875,.9285714,2,CT
sh,9,29805.56372070313,28941.67370605469,.97101581,2,CT
fh,10,1370.049682617188,1404.844772338867,1.0253969,2,CT
pr,10,65765.95751953125,70572.22705078125,1.0730814,2,CT
sh,10,26380.57690429688,30439.12719726563,1.1538461,2,CT
fh,11,0,0,1,2,CT
pr,11,0,0,1,2,CT
sh,11,0,0,1,2,CT
fh,12,0,0,1,2,CT
pr,12,0,0,1,2,CT
sh,12,0,0,1,2,CT
fh,1,0,0,1,3,CT
pr,1,0,0,1,3,CT
sh,1,0,0,1,3,CT
fh,2,0,0,1,3,CT
pr,2,0,0,1,3,CT
sh,2,0,0,1,3,CT
fh,3,0,0,1,3,CT
pr,3,0,0,1,3,CT
sh,3,0,0,1,3,CT
fh,4,0,0,1,3,CT
pr,4,0,0,1,3,CT
sh,4,33676.86328125,33676.86328125,1,3,CT
fh,5,1958.195903778076,2008.455265045166,1.0256661,3,CT
pr,5,20972.888671875,23969.015625,1.1428572,3,CT
sh,5,19993.54052734375,22099.93188476563,1.1053536,3,CT
fh,6,3996.376547813416,4764.776836395264,1.1922742,3,CT
pr,6,137590.5432128906,142424.54296875,1.0351332,3,CT
sh,6,126129.3786621094,105213.8012695313,.83417362,3,CT
fh,7,4543.980102539063,4543.980102539063,1,3,CT
pr,7,93942.8447265625,93942.8447265625,1,3,CT
sh,7,189773.8935546875,189773.8935546875,1,3,CT
fh,8,6948.372085571289,6948.372085571289,1,3,CT
pr,8,105561.9462890625,105561.9462890625,1,3,CT
sh,8,34207.49951171875,34207.49951171875,1,3,CT
fh,9,2499.84733581543,2505.980949401855,1.0024536,3,CT
pr,9,60258.388671875,57395.51208496094,.95248997,3,CT
sh,9,24328.85327148438,23078.10899353027,.9485901,3,CT
fh,10,1298.553619384766,1323.243309020996,1.0190132,3,CT
pr,10,60171.55688476563,64161.103515625,1.0663029,3,CT
sh,10,25140.51782226563,29008.28979492188,1.1538461,3,CT
fh,11,0,0,1,3,CT
pr,11,0,0,1,3,CT
sh,11,0,0,1,3,CT
fh,12,0,0,1,3,CT
pr,12,0,0,1,3,CT
sh,12,0,0,1,3,CT
fh,1,0,0,1,4,CT
pr,1,0,0,1,4,CT
sh,1,0,0,1,4,CT
fh,2,0,0,1,4,CT
pr,2,0,0,1,4,CT
sh,2,0,0,1,4,CT
fh,3,0,0,1,4,CT
pr,3,0,0,1,4,CT
sh,3,0,0,1,4,CT
fh,4,0,0,1,4,CT
pr,4,0,0,1,4,CT
sh,4,975.0645446777344,975.0645446777344,1,4,CT
fh,5,1212.017467498779,1175.398948669434,.96978712,4,CT
pr,5,23454.16650390625,26804.76171875,1.1428572,4,CT
sh,5,11232.95757293701,12517.93048858643,1.1143931,4,CT
fh,6,3060.550661087036,3594.71280670166,1.1745313,4,CT
pr,6,150481.6955566406,157726.69921875,1.0481454,4,CT
sh,6,48631.00799560547,43444.11145019531,.89334178,4,CT
fh,7,3829.534072875977,3829.534072875977,1,4,CT
pr,7,94029.99340820313,94029.99340820313,1,4,CT
sh,7,139390.9770507813,139390.9770507813,1,4,CT
fh,8,5957.775787353516,5957.775787353516,1,4,CT
pr,8,150084.8637695313,150084.8637695313,1,4,CT
sh,8,24648.6301574707,24648.6301574707,1,4,CT
fh,9,1169.110900878906,1125.530246734619,.96272326,4,CT
pr,9,104339.1484375,98442.27880859375,.94348365,4,CT
sh,9,45631.96044921875,43902.607421875,.96210217,4,CT
fh,10,1511.525779724121,1566.528305053711,1.0363888,4,CT
pr,10,53012.56396484375,54227.54736328125,1.0229188,4,CT
sh,10,30445.49536132813,35129.41772460938,1.1538461,4,CT
fh,11,0,0,1,4,CT
pr,11,0,0,1,4,CT
sh,11,0,0,1,4,CT
fh,12,0,0,1,4,CT
pr,12,0,0,1,4,CT
sh,12,0,0,1,4,CT
fh,1,0,0,1,5,CT
pr,1,0,0,1,5,CT
sh,1,0,0,1,5,CT
fh,2,0,0,1,5,CT
pr,2,0,0,1,5,CT
sh,2,0,0,1,5,CT
fh,3,0,0,1,5,CT
pr,3,0,0,1,5,CT
sh,3,0,0,1,5,CT
fh,4,0,0,1,5,CT
pr,4,0,0,1,5,CT
sh,4,826.1705932617188,826.1705932617188,1,5,CT
fh,5,1473.38716506958,1468.015743255615,.9963544,5,CT
pr,5,25783.994140625,29467.421875,1.1428572,5,CT
sh,5,13163.36394500732,14478.39105987549,1.0999005,5,CT
fh,6,2264.365482330322,2622.258773803711,1.1580546,5,CT
pr,6,194936.4624023438,208757.42578125,1.0708998,5,CT
sh,6,114638.1903076172,95603.67114257813,.83396006,5,CT
fh,7,5027.4140625,5027.4140625,1,5,CT
pr,7,109855.9440917969,109855.9440917969,1,5,CT
sh,7,163318.0072021484,163318.0072021484,1,5,CT
fh,8,9926.53963470459,9926.53963470459,1,5,CT
pr,8,134367.6435546875,134367.6435546875,1,5,CT
sh,8,123856.0516967773,123856.0516967773,1,5,CT
fh,9,2395.340774536133,2443.95711517334,1.0202962,5,CT
pr,9,89699.58837890625,83613.3630065918,.93214881,5,CT
sh,9,48819.32177734375,46566.43225097656,.95385247,5,CT
fh,10,1406.554161071777,1446.874031066895,1.0286657,5,CT
pr,10,66223.40942382813,71246.89282226563,1.0758566,5,CT
sh,10,21566.92224121094,24884.91027832031,1.1538461,5,CT
fh,11,0,0,1,5,CT
pr,11,0,0,1,5,CT
sh,11,0,0,1,5,CT
fh,12,0,0,1,5,CT
pr,12,0,0,1,5,CT
sh,12,0,0,1,5,CT
fh,1,0,0,1,6,CT
pr,1,0,0,1,6,CT
sh,1,0,0,1,6,CT
fh,2,0,0,1,6,CT
pr,2,0,0,1,6,CT
sh,2,0,0,1,6,CT
fh,3,0,0,1,6,CT
pr,3,0,0,1,6,CT
sh,3,0,0,1,6,CT
fh,4,0,0,1,6,CT
pr,4,0,0,1,6,CT
sh,4,20181.92724609375,20181.92724609375,1,6,CT
fh,5,1556.995170593262,1538.931945800781,.98839867,6,CT
pr,5,29280.4873046875,33463.4140625,1.1428572,6,CT
sh,5,5155.056449890137,5602.550727844238,1.0868069,6,CT
fh,6,2731.561875343323,3197.749683380127,1.1706672,6,CT
pr,6,81838.89404296875,69399.87890625,.84800607,6,CT
sh,6,101070.7525634766,85772.39135742188,.8486371,6,CT
fh,7,5717.592376708984,5717.592376708984,1,6,CT
pr,7,83052.87963867188,83052.87963867188,1,6,CT
sh,7,47618.4794921875,47618.4794921875,1,6,CT
fh,8,7627.026794433594,7627.026794433594,1,6,CT
pr,8,170341.08203125,170341.08203125,1,6,CT
sh,8,91741.84326171875,91741.84326171875,1,6,CT
fh,9,3322.546371459961,3371.708152770996,1.0147964,6,CT
pr,9,101238.904296875,96011.001953125,.94836074,6,CT
sh,9,37210.70849609375,35311.99819946289,.94897407,6,CT
fh,10,2012.333564758301,2146.710075378418,1.0667765,6,CT
pr,10,83111.8271484375,88664.95166015625,1.0668151,6,CT
sh,10,10102.828125,11657.109375,1.1538461,6,CT
fh,11,0,0,1,6,CT
pr,11,0,0,1,6,CT
sh,11,0,0,1,6,CT
fh,12,0,0,1,6,CT
pr,12,0,0,1,6,CT
sh,12,0,0,1,6,CT
fh,1,0,0,1,7,CT
pr,1,0,0,1,7,CT
sh,1,0,0,1,7,CT
fh,2,0,0,1,7,CT
pr,2,0,0,1,7,CT
sh,2,0,0,1,7,CT
fh,3,0,0,1,7,CT
pr,3,0,0,1,7,CT
sh,3,0,0,1,7,CT
fh,4,0,0,1,7,CT
pr,4,0,0,1,7,CT
sh,4,29685.3955078125,29685.3955078125,1,7,CT
fh,5,1495.117294311523,1601.907211303711,1.0714258,7,CT
pr,5,21093.09008789063,24106.388671875,1.1428572,7,CT
sh,5,12593.59564590454,14182.03435897827,1.1261307,7,CT
fh,6,1681.980314254761,1965.741233825684,1.1687064,7,CT
pr,6,105104.267578125,112373.9970703125,1.0691668,7,CT
sh,6,113832.9968261719,94675.47802734375,.83170503,7,CT
fh,7,7608.146759033203,7608.146759033203,1,7,CT
pr,7,74552.25268554688,74552.25268554688,1,7,CT
sh,7,234558.7216796875,234558.7216796875,1,7,CT
fh,8,8217.70361328125,8217.70361328125,1,7,CT
pr,8,169873.4838867188,169873.4838867188,1,7,CT
sh,8,120504.4326171875,120504.4326171875,1,7,CT
fh,9,462.4252166748047,429.3948440551758,.9285714,7,CT
pr,9,77934.400390625,72687.48455810547,.93267524,7,CT
sh,9,45392.32080078125,42908.87911987305,.94528937,7,CT
fh,10,1930.259841918945,2050.835456848145,1.062466,7,CT
pr,10,77923.92260742188,82014.6708984375,1.0524967,7,CT
sh,10,34252.97509765625,39522.66357421875,1.1538461,7,CT
fh,11,0,0,1,7,CT
pr,11,0,0,1,7,CT
sh,11,0,0,1,7,CT
fh,12,0,0,1,7,CT
pr,12,0,0,1,7,CT
sh,12,0,0,1,7,CT
fh,1,0,0,1,8,CT
pr,1,0,0,1,8,CT
sh,1,0,0,1,8,CT
fh,2,0,0,1,8,CT
pr,2,0,0,1,8,CT
sh,2,0,0,1,8,CT
fh,3,0,0,1,8,CT
pr,3,0,0,1,8,CT
sh,3,0,0,1,8,CT
fh,4,0,0,1,8,CT
pr,4,0,0,1,8,CT
sh,4,57457.32421875,57457.32421875,1,8,CT
fh,5,2200.319213867188,2151.977485656738,.97802967,8,CT
pr,5,23164.20483398438,26473.376953125,1.1428572,8,CT
sh,5,8342.796588897705,9367.899578094482,1.1228728,8,CT
fh,6,4162.474551200867,4944.776699066162,1.1879416,8,CT
pr,6,113369.7326660156,115824.3515625,1.0216515,8,CT
sh,6,12534.75494384766,15041.70593261719,1.2,8,CT
fh,7,5147.975479125977,5147.975479125977,1,8,CT
pr,7,91155.94677734375,91155.94677734375,1,8,CT
sh,7,189856.5207519531,189856.5207519531,1,8,CT
fh,8,4484.998947143555,4484.998947143555,1,8,CT
pr,8,155831.9584960938,155831.9584960938,1,8,CT
sh,8,68504.23486328125,68504.23486328125,1,8,CT
fh,9,3972.445259094238,4110.047283172607,1.0346391,8,CT
pr,9,59446.326171875,56699.85540771484,.95379913,8,CT
sh,9,35674.841796875,33742.28170776367,.9458285,8,CT
fh,10,1532.759735107422,1593.711624145508,1.0397661,8,CT
pr,10,80505.15966796875,85955.01513671875,1.0676957,8,CT
sh,10,0,0,1,8,CT
fh,11,0,0,1,8,CT
pr,11,0,0,1,8,CT
sh,11,0,0,1,8,CT
fh,12,0,0,1,8,CT
pr,12,0,0,1,8,CT
sh,12,0,0,1,8,CT
fh,1,0,0,1,9,CT
pr,1,0,0,1,9,CT
sh,1,0,0,1,9,CT
fh,2,0,0,1,9,CT
pr,2,0,0,1,9,CT
sh,2,0,0,1,9,CT
fh,3,0,0,1,9,CT
pr,3,0,0,1,9,CT
sh,3,0,0,1,9,CT
fh,4,0,0,1,9,CT
pr,4,0,0,1,9,CT
sh,4,34028.0947265625,34028.0947265625,1,9,CT
fh,5,1652.364559173584,1722.063846588135,1.0421815,9,CT
pr,5,31797.73583984375,36340.26953125,1.1428572,9,CT
sh,5,22996.01598358154,25920.25745391846,1.1271629,9,CT
fh,6,2646.8474650383,3139.580938339233,1.1861587,9,CT
pr,6,198440.2368164063,205351.998046875,1.0348305,9,CT
sh,6,58480.76477050781,52609.66625976563,.89960635,9,CT
fh,7,5090.828796386719,5090.828796386719,1,9,CT
pr,7,77975.77697753906,77975.77697753906,1,9,CT
sh,7,232823.673828125,232823.673828125,1,9,CT
fh,8,6568.834579467773,6568.834579467773,1,9,CT
pr,8,107614.435546875,107614.435546875,1,9,CT
sh,8,115119.0769042969,115119.0769042969,1,9,CT
fh,9,1240.690914154053,1297.479516983032,1.0457717,9,CT
pr,9,93053.3369140625,87879.89068603516,.94440341,9,CT
sh,9,55463.9208984375,52335.62301635742,.94359761,9,CT
fh,10,1585.086349487305,1653.824249267578,1.0433654,9,CT
pr,10,60172.88061523438,62728.5537109375,1.0424721,9,CT
sh,10,27029.83740234375,31188.27392578125,1.1538461,9,CT
fh,11,0,0,1,9,CT
pr,11,0,0,1,9,CT
sh,11,0,0,1,9,CT
fh,12,0,0,1,9,CT
pr,12,0,0,1,9,CT
sh,12,0,0,1,9,CT
fh,1,0,0,1,10,CT
pr,1,0,0,1,10,CT
sh,1,0,0,1,10,CT
fh,2,0,0,1,10,CT
pr,2,0,0,1,10,CT
sh,2,0,0,1,10,CT
fh,3,0,0,1,10,CT
pr,3,0,0,1,10,CT
sh,3,0,0,1,10,CT
fh,4,0,0,1,10,CT
pr,4,0,0,1,10,CT
sh,4,43363.2451171875,43363.2451171875,1,10,CT
fh,5,839.7600402832031,848.2098197937012,1.0100621,10,CT
pr,5,34165.359375,39046.125,1.1428572,10,CT
sh,5,4747.75341796875,5426.00390625,1.1428572,10,CT
fh,6,3081.575717926025,3600.917770385742,1.1685313,10,CT
pr,6,138263.0200195313,139106.0478515625,1.0060973,10,CT
sh,6,288955.1522827148,235442.8780517578,.81480765,10,CT
fh,7,3670.292793273926,3670.292793273926,1,10,CT
pr,7,110724.2521972656,110724.2521972656,1,10,CT
sh,7,110544.3041992188,110544.3041992188,1,10,CT
fh,8,5093.327941894531,5093.327941894531,1,10,CT
pr,8,196446.3662109375,196446.3662109375,1,10,CT
sh,8,72485.88305664063,72485.88305664063,1,10,CT
fh,9,2275.021125793457,2349.070743560791,1.032549,10,CT
pr,9,50982.69580078125,48861.71942138672,.9583981,10,CT
sh,9,31469.13818359375,29846.22924804688,.94842857,10,CT
fh,10,1421.485595703125,1463.284317016602,1.029405,10,CT
pr,10,60842.43383789063,64532.52124023438,1.0606499,10,CT
sh,10,30985.02392578125,35751.95068359375,1.1538461,10,CT
fh,11,0,0,1,10,CT
pr,11,0,0,1,10,CT
sh,11,0,0,1,10,CT
fh,12,0,0,1,10,CT
pr,12,0,0,1,10,CT
sh,12,0,0,1,10,CT
fh,1,0,0,1,11,CT
pr,1,0,0,1,11,CT
sh,1,0,0,1,11,CT
fh,2,0,0,1,11,CT
pr,2,0,0,1,11,CT
sh,2,0,0,1,11,CT
fh,3,0,0,1,11,CT
pr,3,0,0,1,11,CT
sh,3,0,0,1,11,CT
fh,4,0,0,1,11,CT
pr,4,0,0,1,11,CT
sh,4,17750.736328125,17750.736328125,1,11,CT
fh,5,1588.571754455566,1587.400360107422,.99926263,11,CT
pr,5,30284.5908203125,34610.9609375,1.1428572,11,CT
sh,5,20832.65929985046,23680.05719184875,1.1366795,11,CT
fh,6,3123.174540996552,3722.485708236694,1.1918917,11,CT
pr,6,131472.8979492188,126797.3818359375,.96443743,11,CT
sh,6,91133.87603759766,77440.10925292969,.84974009,11,CT
fh,7,4255.787078857422,4255.787078857422,1,11,CT
pr,7,99487.904296875,99487.904296875,1,11,CT
sh,7,139945.0034179688,139945.0034179688,1,11,CT
fh,8,5820.979721069336,5820.979721069336,1,11,CT
pr,8,100892.0119628906,100892.0119628906,1,11,CT
sh,8,78498.75842285156,78498.75842285156,1,11,CT
fh,9,2413.356079101563,2461.50025177002,1.0199491,11,CT
pr,9,90691.0712890625,85451.49560546875,.94222611,11,CT
sh,9,50187.13720703125,47533.93948364258,.9471339,11,CT
fh,10,1595.80965423584,1666.475921630859,1.0442824,11,CT
pr,10,55636.62609863281,59826.95458984375,1.075316,11,CT
sh,10,12539.01574707031,14468.09509277344,1.1538461,11,CT
fh,11,0,0,1,11,CT
pr,11,0,0,1,11,CT
sh,11,0,0,1,11,CT
fh,12,0,0,1,11,CT
pr,12,0,0,1,11,CT
sh,12,0,0,1,11,CT
fh,1,0,0,1,12,CT
pr,1,0,0,1,12,CT
sh,1,0,0,1,12,CT
fh,2,0,0,1,12,CT
pr,2,0,0,1,12,CT
sh,2,0,0,1,12,CT
fh,3,0,0,1,12,CT
pr,3,0,0,1,12,CT
sh,3,0,0,1,12,CT
fh,4,0,0,1,12,CT
pr,4,0,0,1,12,CT
sh,4,20847.45849609375,20847.45849609375,1,12,CT
fh,5,1076.459861755371,1090.349868774414,1.0129035,12,CT
pr,5,36995.88525390625,42281.01171875,1.1428572,12,CT
sh,5,18147.79911804199,20423.14521789551,1.1253786,12,CT
fh,6,474.9724531173706,540.7167434692383,1.138417,12,CT
pr,6,145653.6181640625,149043.1669921875,1.0232713,12,CT
sh,6,33101.55395507813,32194.11181640625,.9725861,12,CT
fh,7,7322.023468017578,7322.023468017578,1,12,CT
pr,7,93319.77294921875,93319.77294921875,1,12,CT
sh,7,56648.18774414063,56648.18774414063,1,12,CT
fh,8,7235.200439453125,7235.200439453125,1,12,CT
pr,8,127978.8852539063,127978.8852539063,1,12,CT
sh,8,124569.6452636719,124569.6452636719,1,12,CT
fh,9,1963.00643157959,1989.502185821533,1.0134976,12,CT
pr,9,116454.9184570313,109019.5831604004,.9361527,12,CT
sh,9,32060.11206054688,30675.54516601563,.9568134,12,CT
fh,10,1838.862396240234,1947.759407043457,1.0592197,12,CT
pr,10,70947.60571289063,72648.341796875,1.0239717,12,CT
sh,10,41568.29028320313,47963.41186523438,1.1538461,12,CT
fh,11,0,0,1,12,CT
pr,11,0,0,1,12,CT
sh,11,0,0,1,12,CT
fh,12,0,0,1,12,CT
pr,12,0,0,1,12,CT
sh,12,0,0,1,12,CT
fh,1,0,0,1,13,CT
pr,1,0,0,1,13,CT
sh,1,0,0,1,13,CT
fh,2,0,0,1,13,CT
pr,2,0,0,1,13,CT
sh,2,0,0,1,13,CT
fh,3,0,0,1,13,CT
pr,3,0,0,1,13,CT
sh,3,0,0,1,13,CT
fh,4,0,0,1,13,CT
pr,4,0,0,1,13,CT
sh,4,37013.2939453125,37013.2939453125,1,13,CT
fh,5,1217.573951721191,1354.929969787598,1.1128112,13,CT
pr,5,43838.37158203125,50100.99609375,1.1428572,13,CT
sh,5,28021.34879684448,31869.94795608521,1.1373452,13,CT
fh,6,3108.571779727936,3684.725160598755,1.1853434,13,CT
pr,6,116630.6469726563,118550.6484375,1.0164622,13,CT
sh,6,27319.09790039063,26994.64599609375,.9881236,13,CT
fh,7,5765.423767089844,5765.423767089844,1,13,CT
pr,7,80681.236328125,80681.236328125,1,13,CT
sh,7,226982.0112304688,226982.0112304688,1,13,CT
fh,8,7394.502563476563,7394.502563476563,1,13,CT
pr,8,137509.7817382813,137509.7817382813,1,13,CT
sh,8,140438.8637695313,140438.8637695313,1,13,CT
fh,9,2984.110443115234,3034.487442016602,1.0168817,13,CT
pr,9,125447.185546875,117979.198059082,.94046909,13,CT
sh,9,21938.69006347656,21751.95623779297,.9914884,13,CT
fh,10,1472.408672332764,1527.064884185791,1.0371202,13,CT
pr,10,70635.38500976563,74115.64624023438,1.0492707,13,CT
sh,10,28727.3974609375,33146.9970703125,1.1538461,13,CT
fh,11,0,0,1,13,CT
pr,11,0,0,1,13,CT
sh,11,0,0,1,13,CT
fh,12,0,0,1,13,CT
pr,12,0,0,1,13,CT
sh,12,0,0,1,13,CT
fh,1,0,0,1,14,CT
pr,1,0,0,1,14,CT
sh,1,0,0,1,14,CT
fh,2,0,0,1,14,CT
pr,2,0,0,1,14,CT
sh,2,0,0,1,14,CT
fh,3,0,0,1,14,CT
pr,3,0,0,1,14,CT
sh,3,0,0,1,14,CT
fh,4,0,0,1,14,CT
pr,4,0,0,1,14,CT
sh,4,4432.712036132813,4432.712036132813,1,14,CT
fh,5,1075.548343658447,1081.423069000244,1.0054621,14,CT
pr,5,27151.74047851563,31030.560546875,1.1428572,14,CT
sh,5,29199.7942199707,33307.89474487305,1.1406894,14,CT
fh,6,2973.314409255981,3524.675514221191,1.1854365,14,CT
pr,6,151670.6103515625,141267.978515625,.93141299,14,CT
sh,6,181080.3369140625,149036.953125,.82304329,14,CT
fh,7,5106.079254150391,5106.079254150391,1,14,CT
pr,7,110135.6838378906,110135.6838378906,1,14,CT
sh,7,144237.6040039063,144237.6040039063,1,14,CT
fh,8,7898.266357421875,7898.266357421875,1,14,CT
pr,8,139557.86328125,139557.86328125,1,14,CT
sh,8,59618.904296875,59618.904296875,1,14,CT
fh,9,2038.182723999023,2089.600845336914,1.0252274,14,CT
pr,9,56194.96923828125,54155.23449707031,.96370256,14,CT
sh,9,21269.55297851563,19750.29919433594,.9285714,14,CT
fh,10,1517.788505554199,1575.076606750488,1.0377444,14,CT
pr,10,52281.26330566406,53307.35437011719,1.0196264,14,CT
sh,10,21180.03735351563,24438.50463867188,1.1538461,14,CT
fh,11,0,0,1,14,CT
pr,11,0,0,1,14,CT
sh,11,0,0,1,14,CT
fh,12,0,0,1,14,CT
pr,12,0,0,1,14,CT
sh,12,0,0,1,14,CT
fh,1,0,0,1,15,CT
pr,1,0,0,1,15,CT
sh,1,0,0,1,15,CT
fh,2,0,0,1,15,CT
pr,2,0,0,1,15,CT
sh,2,0,0,1,15,CT
fh,3,0,0,1,15,CT
pr,3,0,0,1,15,CT
sh,3,0,0,1,15,CT
fh,4,0,0,1,15,CT
pr,4,0,0,1,15,CT
sh,4,24812.560546875,24812.560546875,1,15,CT
fh,5,1859.110656738281,1769.96216583252,.95204777,15,CT
pr,5,23069.71166992188,26365.384765625,1.1428572,15,CT
sh,5,11008.3359375,12307.18725585938,1.117988,15,CT
fh,6,2770.815124511719,3324.978149414063,1.2,15,CT
pr,6,140086.4135742188,144217.7109375,1.0294911,15,CT
sh,6,166248.4286499023,138717.3995361328,.83439827,15,CT
fh,7,7144.264511108398,7144.264511108398,1,15,CT
pr,7,97936.88232421875,97936.88232421875,1,15,CT
sh,7,168119.4150390625,168119.4150390625,1,15,CT
fh,8,9245.959655761719,9245.959655761719,1,15,CT
pr,8,149038.2294921875,149038.2294921875,1,15,CT
sh,8,132656.7065429688,132656.7065429688,1,15,CT
fh,9,2883.350704193115,3029.956918716431,1.0508457,15,CT
pr,9,121029.1396484375,113787.8950805664,.94016939,15,CT
sh,9,31276.35111999512,29060.3892698288,.92914897,15,CT
fh,10,1731.752304077148,1824.12712097168,1.0533419,15,CT
pr,10,67574.06640625,70851.41577148438,1.0485001,15,CT
sh,10,28025.41333007813,32337.01538085938,1.1538461,15,CT
fh,11,0,0,1,15,CT
pr,11,0,0,1,15,CT
sh,11,0,0,1,15,CT
fh,12,0,0,1,15,CT
pr,12,0,0,1,15,CT
sh,12,0,0,1,15,CT
fh,1,0,0,1,16,CT
pr,1,0,0,1,16,CT
sh,1,0,0,1,16,CT
fh,2,0,0,1,16,CT
pr,2,0,0,1,16,CT
sh,2,0,0,1,16,CT
fh,3,0,0,1,16,CT
pr,3,0,0,1,16,CT
sh,3,0,0,1,16,CT
fh,4,0,0,1,16,CT
pr,4,0,0,1,16,CT
sh,4,29449.16015625,29449.16015625,1,16,CT
fh,5,713.5224952697754,723.6819763183594,1.0142385,16,CT
pr,5,35533.86279296875,40610.12890625,1.1428572,16,CT
sh,5,4639.679382324219,5302.49072265625,1.1428572,16,CT
fh,6,2514.83206987381,2975.856897354126,1.1833223,16,CT
pr,6,77375.2587890625,71567.00537109375,.92493397,16,CT
sh,6,125598.6245727539,105061.8035888672,.83648849,16,CT
fh,7,5767.732543945313,5767.732543945313,1,16,CT
pr,7,104806.8269042969,104806.8269042969,1,16,CT
sh,7,120235.0581054688,120235.0581054688,1,16,CT
fh,8,5894.912414550781,5894.912414550781,1,16,CT
pr,8,161687.1079101563,161687.1079101563,1,16,CT
sh,8,84706.40551757813,84706.40551757813,1,16,CT
fh,9,2183.860420227051,2201.629207611084,1.0081364,16,CT
pr,9,127723.2919921875,120732.5727539063,.94526666,16,CT
sh,9,35529.2236328125,33687.58102416992,.94816542,16,CT
fh,10,1825.210357666016,1929.880928039551,1.0573472,16,CT
pr,10,72857.6337890625,79425.31591796875,1.090144,16,CT
sh,10,0,0,1,16,CT
fh,11,0,0,1,16,CT
pr,11,0,0,1,16,CT
sh,11,0,0,1,16,CT
fh,12,0,0,1,16,CT
pr,12,0,0,1,16,CT
sh,12,0,0,1,16,CT
fh,1,0,0,1,17,CT
pr,1,0,0,1,17,CT
sh,1,0,0,1,17,CT
fh,2,0,0,1,17,CT
pr,2,0,0,1,17,CT
sh,2,0,0,1,17,CT
fh,3,0,0,1,17,CT
pr,3,0,0,1,17,CT
sh,3,0,0,1,17,CT
fh,4,0,0,1,17,CT
pr,4,0,0,1,17,CT
sh,4,46773.0615234375,46773.0615234375,1,17,CT
fh,5,1283.559236526489,1327.669622421265,1.0343657,17,CT
pr,5,37264.89990234375,42588.45703125,1.1428572,17,CT
sh,5,21042.87595367432,23693.23586273193,1.1259505,17,CT
fh,6,3040.678696632385,3572.386127471924,1.1748648,17,CT
pr,6,132497.2705078125,135210.6474609375,1.0204787,17,CT
sh,6,100008.2318115234,84667.74243164063,.84660774,17,CT
fh,7,3681.870986938477,3681.870986938477,1,17,CT
pr,7,61599.24145507813,61599.24145507813,1,17,CT
sh,7,116300.0476074219,116300.0476074219,1,17,CT
fh,8,7989.279968261719,7989.279968261719,1,17,CT
pr,8,152685.6943359375,152685.6943359375,1,17,CT
