HH_ID,person_ID,stratum_ID,year,wave,st,age,sex,raceethn,boat_trips,shore_trips,imp_shore_trips_2,imp_boat_trips_2,final_wt
4380016039,1,2023_3_1_1_1,2023,3,1,66,1,1,0,0,,,62.145045664
4380016040,1,2023_3_1_1_1,2023,3,1,58,1,1,10.028174057,0,,,121.43800926
4380016041,1,2023_3_1_1_1,2023,3,1,56,1,1,0,0,,,107.18834207
4380016043,1,2023_3_1_1_1,2023,3,1,68,2,1,0,0,,,182.21187926
4380016047,1,2023_3_1_1_1,2023,3,1,47,2,1,1.0028174057,0,,,283.10163097
4380016049,1,2023_3_1_1_1,2023,3,1,64,1,1,0,0,,,151.35082669
4380016050,1,2023_3_1_1_1,2023,3,1,73,1,1,8.0225392457,0,,,70.542502449
4380016061,1,2023_3_1_1_1,2023,3,1,32,2,1,0,0,,,352.83570726
4380016065,1,2023_3_1_1_1,2023,3,1,80,1,1,0,0,,,182.21187926
4380016067,1,2023_3_1_1_1,2023,3,1,22,2,5,0,2.9915477828,,,1062.4582499
4380016071,1,2023_3_1_1_1,2023,3,1,41,1,1,6.0169044343,0,,,399.74184746
4380016073,1,2023_3_1_1_1,2023,3,1,68,2,1,0,0,,,340.82721139
4380016074,1,2023_3_1_1_1,2023,3,1,60,1,1,6.0169044343,0.9971825943,,,283.10163097
4380016075,1,2023_3_1_1_1,2023,3,1,66,1,1,0,0,,,129.04448341
4380016077,1,2023_3_1_1_1,2023,3,1,67,2,2,0,0,,,87.749319136
4380016082,1,2023_3_1_1_1,2023,3,1,37,2,-3,0,0,,,249.88217977
4380016083,1,2023_3_1_1_1,2023,3,1,65,1,1,0,0,,,44.096744913
4380016086,1,2023_3_1_1_1,2023,3,1,29,2,1,13.459041649,24.595569485,,,740.7373691
4380016091,1,2023_3_1_1_1,2023,3,1,53,1,1,0,0,,,107.18834207
4380016093,1,2023_3_1_1_1,2023,3,1,71,2,1,0,0,,,116.46658736
4380016094,1,2023_3_1_1_1,2023,3,1,48,2,1,5.0140870286,4.9859129714,,,38.283840029
4380016095,1,2023_3_1_1_1,2023,3,1,59,2,1,1.0028174057,0,,,65.905137448
4380016098,1,2023_3_1_1_1,2023,3,1,75,1,1,0,0,,,98.887481943
4380016099,1,2023_3_1_1_1,2023,3,1,54,2,1,0,0,,,107.18834207
4380016102,1,2023_3_1_1_1,2023,3,1,52,1,1,15.042261086,0,,,93.058599875
4380016103,1,2023_3_1_1_1,2023,3,1,65,1,1,3.0084522172,1.9943651886,,,49.958986339
4380016106,1,2023_3_1_1_1,2023,3,1,70,2,1,0,0,,,484.29384011
4380016107,1,2023_3_1_1_1,2023,3,1,64,1,-3,0,4.9859129714,,,171.14121792
4380016112,1,2023_3_1_1_1,2023,3,1,73,1,1,0,0,,,62.145045664
4380016113,1,2023_3_1_1_1,2023,3,1,57,1,1,0,0,,,151.35082669
4380016120,1,2023_3_1_1_1,2023,3,1,65,1,1,8.0225392457,9.9718259428,,,49.958986339
4380016123,1,2023_3_1_1_1,2023,3,1,38,2,1,0,0,,,121.43800926
4380016127,1,2023_3_1_1_1,2023,3,1,65,2,1,0,0,,,62.264969008
4380016128,1,2023_3_1_1_1,2023,3,1,61,2,2,0,0,,,151.35082669
4380016131,1,2023_3_1_1_1,2023,3,1,50,1,1,8.0225392457,4.9859129714,,,65.905137448
4380016132,1,2023_3_1_1_1,2023,3,1,34,1,1,0,0,,,352.83570726
4380016134,1,2023_3_1_1_1,2023,3,1,67,2,2,0,0,1,1,182.21187926
4380016138,1,2023_3_1_1_1,2023,3,1,51,2,1,0,0,,,107.18834207
4380016139,1,2023_3_1_1_1,2023,3,1,69,1,1,5.0140870286,0,,,49.958986339
4380016144,1,2023_3_1_1_1,2023,3,1,70,1,1,6.0169044343,4.9859129714,,,70.406636441
4380016145,1,2023_3_1_1_1,2023,3,1,57,1,2,0,0.9971825943,,,247.33681948
4380016147,1,2023_3_1_1_1,2023,3,1,32,2,1,0,2.9915477828,,,1062.4582499
4380016149,1,2023_3_1_1_1,2023,3,1,78,2,2,0,1.9943651886,,,206.43520978
4380016158,1,2023_3_1_1_1,2023,3,1,59,1,1,4.0112696229,0,,,171.14121792
4380016160,1,2023_3_1_1_1,2023,3,1,77,1,1,0,0,,,44.096744913
4380016161,1,2023_3_1_1_1,2023,3,1,34,2,1,3.0084522172,0,,,283.10163097
4380016162,1,2023_3_1_1_1,2023,3,1,47,2,1,1.0028174057,0,,,283.10163097
4380016164,1,2023_3_1_1_1,2023,3,1,57,1,2,0,5.9830955657,,,707.17153833
4380016165,1,2023_3_1_1_1,2023,3,1,67,2,3,0,0,,,49.952273126
4380016171,1,2023_3_1_1_1,2023,3,1,62,2,1,1.0028174057,1.9943651886,,,121.43800926
4380016172,1,2023_3_1_1_1,2023,3,1,66,2,2,0,0,,,81.242548702
4380016174,1,2023_3_1_1_1,2023,3,1,78,1,1,0,0,,,112.03362899
4380016177,1,2023_3_1_1_1,2023,3,1,70,1,2,0,0,1,1,89.813302302
4380016179,1,2023_3_1_1_1,2023,3,1,76,2,1,0,0,,,62.145045664
4380016184,1,2023_3_1_1_1,2023,3,1,28,2,1,3.0084522172,0.9971825943,,,283.10163097
4380016185,1,2023_3_1_1_1,2023,3,1,49,2,1,1.0028174057,0,,,121.43800926
4380016187,1,2023_3_1_1_1,2023,3,1,55,2,2,0,3.9887303771,,,49.952273126
4380016188,1,2023_3_1_1_1,2023,3,1,-3,2,2,0,1.9943651886,,,241.79535493
4380016197,1,2023_3_1_1_1,2023,3,1,67,1,1,1.0028174057,0,,,146.19971602
4380016200,1,2023_3_1_1_1,2023,3,1,53,1,1,15.042261086,0,,,121.43800926
4380016205,1,2023_3_1_1_1,2023,3,1,76,2,1,0,0,,,44.096744913
4380016207,1,2023_3_1_1_1,2023,3,1,58,2,1,0,0,,,107.18834207
4380016209,1,2023_3_1_1_1,2023,3,1,66,1,3,20.056348114,0,,,146.19971602
4380016211,1,2023_3_1_1_1,2023,3,1,55,1,1,0,0,,,151.35082669
4380016214,1,2023_3_1_1_1,2023,3,1,66,1,1,9.0253566515,1.9943651886,,,49.958986339
4380016216,1,2023_3_1_1_1,2023,3,1,39,2,1,0,7.9774607543,,,171.47147477
4380016219,1,2023_3_1_1_1,2023,3,1,63,1,1,0,4.9859129714,,,501.79322587
4380016224,1,2023_3_1_1_1,2023,3,1,49,2,1,0,0,,,399.74184746
4380016228,1,2023_3_1_1_1,2023,3,1,37,1,1,15.042261086,4.9859129714,,,283.10163097
4380016237,1,2023_3_1_1_0,2023,3,1,78,2,1,0,0,,,265.61597592
4380016241,1,2023_3_1_1_0,2023,3,1,61,1,1,0,0,,,563.67854824
4380016242,1,2023_3_1_1_0,2023,3,1,76,2,1,0,0,1,1,374.32960153
4380016243,1,2023_3_1_1_0,2023,3,1,63,2,1,0,0,,,235.68416542
4380016244,1,2023_3_1_1_0,2023,3,1,60,1,1,0,0,1,1,399.97378535
4380016251,1,2023_3_1_1_0,2023,3,1,47,1,-3,0,0,,,2418.3961956
4380016257,1,2023_3_1_1_0,2023,3,1,49,2,1,0,0,,,1716.0402571
4380016263,1,2023_3_1_1_0,2023,3,1,57,2,1,0,0,,,645.64711388
4380016273,1,2023_3_1_1_0,2023,3,1,65,1,1,0,0,,,265.61597592
4380016275,1,2023_3_1_1_0,2023,3,1,69,1,2,0,0,,,265.61597592
4380016279,1,2023_3_1_1_0,2023,3,1,72,2,1,0,0,,,481.53007605
4380016284,1,2023_3_1_1_0,2023,3,1,71,1,1,2.0056348114,0,,,880.63144627
4380016289,1,2023_3_1_1_0,2023,3,1,55,2,2,0,0,1,,1716.0402571
4380016298,1,2023_3_1_1_0,2023,3,1,36,2,2,0,0,,,4000.5085605
4380016302,1,2023_3_1_1_0,2023,3,1,67,2,2,0,0,,,374.32960153
4380016306,1,2023_3_1_1_0,2023,3,1,57,1,5,0,0,,,350.39656895
4380016308,1,2023_3_1_1_0,2023,3,1,51,2,1,0,0,,,932.43648897
4380016309,1,2023_3_1_1_0,2023,3,1,73,1,1,0,0,,,265.61597592
4380016311,1,2023_3_1_1_0,2023,3,1,82,2,1,0,0,,,1095.4361858
4380016314,1,2023_3_1_1_0,2023,3,1,80,2,1,0,0,,,481.53007605
4380016317,1,2023_3_1_1_0,2023,3,1,29,2,1,0,0,,,2773.437065
4380016320,1,2023_3_1_1_0,2023,3,1,34,2,1,0,0,,,1505.1609631
4380016323,1,2023_3_1_1_0,2023,3,1,44,1,1,0,0,,,909.90320156
4380016337,1,2023_3_1_1_0,2023,3,1,68,2,1,0,0,,,1095.4361858
4380016340,1,2023_3_1_1_0,2023,3,1,75,1,1,0,0,,,265.61597592
4380016346,1,2023_3_1_1_0,2023,3,1,66,2,1,0,0,,,265.61597592
4380016348,1,2023_3_1_1_0,2023,3,1,61,2,2,0,0,,,144.15138644
4380016349,1,2023_3_1_1_0,2023,3,1,71,1,1,1.0028174057,0,,,492.00878792
4380016352,1,2023_3_1_1_0,2023,3,1,45,2,1,0,0,,,399.97378535
4380016359,1,2023_3_1_1_0,2023,3,1,45,2,1,0,0,,,1886.0567859
4380016364,1,2023_3_1_1_0,2023,3,1,79,2,1,0,0,,,777.29720106
4380016366,1,2023_3_1_1_0,2023,3,1,58,2,1,0,0,,,909.90320156
4380016367,1,2023_3_1_1_0,2023,3,1,52,2,1,0,0,,,350.39656895
4380016372,1,2023_3_1_1_0,2023,3,1,26,2,1,0,0,,,1505.1609631
4380016375,1,2023_3_1_1_0,2023,3,1,31,1,1,0,0,,,1505.1609631
4380016377,1,2023_3_1_1_0,2023,3,1,31,2,2,0,1.9943651886,,,1705.2577496
4380016378,1,2023_3_1_1_0,2023,3,1,47,1,1,0,0,,,2773.437065
4380016385,1,2023_3_1_1_0,2023,3,1,78,1,1,0,0,,,488.42055763
4380016387,1,2023_3_1_1_0,2023,3,1,-3,2,1,0,0,,,1650.5189298
4380016389,1,2023_3_1_1_0,2023,3,1,60,2,1,0,0,,,481.53007605
4380016392,1,2023_3_1_1_0,2023,3,1,70,1,1,0,0,,,265.61597592
4380016398,1,2023_3_1_1_0,2023,3,1,64,2,1,0,0,,,265.61597592
4380016399,1,2023_3_1_1_0,2023,3,1,64,1,1,0,0,,,1505.1609631
4380016400,1,2023_3_1_1_0,2023,3,1,70,1,1,0,0.9971825943,,,300.92708517
4380016404,1,2023_3_1_1_0,2023,3,1,75,1,1,0,0,,,265.61597592
4380016407,1,2023_3_1_1_0,2023,3,1,64,2,1,0,0,,,144.15138644
4380016413,1,2023_3_1_1_0,2023,3,1,39,2,1,0,0.9971825943,,,396.97844899
4380016416,1,2023_3_1_1_0,2023,3,1,81,2,1,0,0,,,374.32960153
4380016419,1,2023_3_1_1_0,2023,3,1,49,1,1,5.0140870286,0,,,396.97844899
4380016422,1,2023_3_1_1_0,2023,3,1,66,1,1,0,0,,,164.54720396
4380016433,1,2023_3_1_1_0,2023,3,1,66,1,1,0,5.9830955657,,,3298.5754813
4380016444,1,2023_3_1_1_0,2023,3,1,46,2,3,0,0,,,11707.067303
4380016447,1,2023_3_1_1_0,2023,3,1,77,2,1,0,0,,,374.32960153
4380016456,1,2023_3_1_1_0,2023,3,1,69,1,1,0,0,,,164.54720396
4380016462,1,2023_3_1_1_0,2023,3,1,59,2,1,0,1.9943651886,,,453.1464832
4380016463,1,2023_3_1_1_0,2023,3,1,43,1,1,0,0,,,1505.1609631
4380016464,1,2023_3_1_1_0,2023,3,1,65,1,1,0,0,,,383.59968266
4380016465,1,2023_3_1_1_0,2023,3,1,74,2,1,0,0,,,265.61597592
4380016469,1,2023_3_1_1_0,2023,3,1,73,1,1,0,0,,,777.29720106
4380016473,1,2023_3_1_1_0,2023,3,1,56,2,1,3.0084522172,2.9915477828,,,245.92531978
4380016474,1,2023_3_1_1_0,2023,3,1,80,1,1,0,0,,,265.61597592
4380016475,1,2023_3_1_1_0,2023,3,1,83,1,1,0,0,,,265.61597592
4380016477,1,2023_3_1_1_0,2023,3,1,67,1,1,0,0,,,374.32960153
4380016480,1,2023_3_1_1_0,2023,3,1,79,2,1,0,0,,,265.61597592
4380016490,1,2023_3_1_1_0,2023,3,1,-3,1,-3,0,0,,,646.02794616
4380016492,1,2023_3_1_1_0,2023,3,1,60,2,1,0,0,,,909.90320156
4380016494,1,2023_3_1_1_0,2023,3,1,78,2,2,0,0.9971825943,,,477.92397836
4380016497,1,2023_3_1_1_0,2023,3,1,64,2,1,0,0,,,399.97378535
4380016498,1,2023_3_1_1_0,2023,3,1,67,2,1,0,0,,,374.32960153
4380016500,1,2023_3_1_1_0,2023,3,1,50,2,1,0,0,,,909.90320156
4380016505,1,2023_3_1_1_0,2023,3,1,53,2,1,0,0,,,731.47973632
4380016509,1,2023_3_1_1_0,2023,3,1,57,2,1,0,0,,,1889.4183332
4380016510,1,2023_3_1_1_0,2023,3,1,72,2,1,0,0,,,265.61597592
4380016513,1,2023_3_1_1_0,2023,3,1,85,2,1,0,0,,,231.8945202
4380016517,1,2023_3_1_1_0,2023,3,1,74,1,1,0,0,,,265.61597592
4380016518,1,2023_3_1_1_0,2023,3,1,35,1,1,0,0,,,645.64711388
4380016519,1,2023_3_1_1_0,2023,3,1,84,1,1,0,0,,,777.29720106
4380016520,1,2023_3_1_1_0,2023,3,1,60,1,1,4.0112696229,11.966191131,,,731.47973632
4380016521,1,2023_3_1_1_0,2023,3,1,77,1,1,0,0,,,265.61597592
4380016525,1,2023_3_1_1_0,2023,3,1,63,1,1,0,0,,,932.43648897
4380016526,1,2023_3_1_1_0,2023,3,1,65,2,1,0,0,,,374.32960153
4380016531,1,2023_3_1_1_0,2023,3,1,94,1,1,5.0140870286,4.9859129714,,,434.59559982
4380016536,1,2023_3_1_1_0,2023,3,1,-3,-3,-3,0,0,1,1,910.43990419
4380016537,1,2023_3_1_1_0,2023,3,1,70,1,1,0,0,,,265.61597592
4380016540,1,2023_3_1_1_0,2023,3,1,30,1,1,1.0028174057,0.9971825943,,,731.47973632
4380016541,1,2023_3_1_1_0,2023,3,1,57,1,1,30.084522172,29.915477828,,,396.97844899
4380016543,1,2023_3_1_1_0,2023,3,1,20,2,1,0,0,,,4532.3379971
4380016545,1,2023_3_1_1_0,2023,3,1,76,2,1,0,0,,,374.32960153
4380016547,1,2023_3_1_1_0,2023,3,1,31,2,1,0,0,,,350.39656895
4380016548,1,2023_3_1_1_0,2023,3,1,35,2,2,0,0,,,1505.1609631
4380016555,1,2023_3_1_1_0,2023,3,1,73,1,1,0,0,,,265.61597592
4380016556,1,2023_3_1_1_0,2023,3,1,51,1,1,0,0,,,645.64711388
4380016558,1,2023_3_1_1_0,2023,3,1,70,2,1,0,0,,,705.9703324
4380016562,1,2023_3_1_1_0,2023,3,1,76,2,3,0,0,1,,2065.947884
4380016566,1,2023_3_1_1_0,2023,3,1,47,1,1,0,0,,,645.64711388
4380016568,1,2023_3_1_1_0,2023,3,1,72,2,1,0,0,,,777.29720106
4380016569,1,2023_3_1_1_0,2023,3,1,71,1,1,1.0028174057,0,,,300.92708517
4380016579,1,2023_3_1_1_0,2023,3,1,84,1,1,0,0,,,1095.4361858
4380016584,1,2023_3_1_1_0,2023,3,1,70,2,1,10.028174057,9.9718259428,,,163.31493765
4380016585,1,2023_3_1_1_0,2023,3,1,70,2,1,0,0,,,374.32960153
4380016586,1,2023_3_1_1_0,2023,3,1,72,1,1,2.0056348114,0,,,545.54490447
4380016588,1,2023_3_1_1_0,2023,3,1,66,1,1,0,0,,,164.54720396
4380016589,1,2023_3_1_1_0,2023,3,1,68,2,1,0,0,,,265.61597592
4380016591,1,2023_3_1_1_0,2023,3,1,42,2,1,0,0,,,1505.1609631
4380016604,1,2023_3_1_1_0,2023,3,1,65,2,2,0,0,,,265.61597592
4380016609,1,2023_3_1_1_0,2023,3,1,98,2,1,0,0,,,374.32960153
4380016610,1,2023_3_1_1_0,2023,3,1,65,2,1,0,0,,,994.91603361
4380016615,1,2023_3_1_1_0,2023,3,1,64,1,1,7.01972184,29.915477828,,,453.1464832
4380016616,1,2023_3_1_1_0,2023,3,1,55,2,1,0,0,,,645.64711388
4380016618,1,2023_3_1_1_0,2023,3,1,49,2,1,0,0,,,144.15138644
4380016623,1,2023_3_1_1_0,2023,3,1,66,2,1,0,0,,,777.29720106
4380016625,1,2023_3_1_1_0,2023,3,1,63,2,1,0,0,,,777.29720106
4380016630,1,2023_3_1_1_0,2023,3,1,58,1,1,10.028174057,2.9915477828,,,453.1464832
4380016636,1,2023_3_1_1_0,2023,3,1,50,1,1,1.0028174057,0.9971825943,,,731.47973632
4380016638,1,2023_3_1_1_0,2023,3,1,73,2,1,0,0,,,265.61597592
4380016644,1,2023_3_1_1_0,2023,3,1,63,1,1,0,0,,,2418.3961956
4380016646,1,2023_3_1_1_0,2023,3,1,62,1,1,5.0140870286,19.943651886,,,186.42218447
4380016647,1,2023_3_1_1_0,2023,3,1,70,2,1,0,0,,,265.61597592
4380016651,1,2023_3_1_1_0,2023,3,1,58,2,1,0,0,,,399.97378535
4380016656,1,2023_3_1_1_0,2023,3,1,47,1,1,50.140870286,49.859129714,,,1.0067672549
4380016660,1,2023_3_1_1_0,2023,3,1,67,2,1,0,0,,,2052.9667791
4380016669,1,2023_3_1_1_0,2023,3,1,74,2,1,0,0,,,374.32960153
4380016677,1,2023_3_1_1_0,2023,3,1,76,2,1,0,0,,,469.05739814
4380016683,1,2023_3_1_1_0,2023,3,1,46,2,1,0,9.9718259428,,,245.92531978
4380016688,1,2023_3_1_1_0,2023,3,1,72,2,2,0,0,,,1298.1539315
4380016691,1,2023_3_1_1_0,2023,3,1,34,2,2,3.0084522172,3.9887303771,,,731.47973632
4380016694,1,2023_3_1_1_0,2023,3,1,61,2,1,0,0,,,1505.1609631
4380016696,1,2023_3_1_1_0,2023,3,1,50,2,1,0,0,,,909.90320156
4380016707,1,2023_3_1_1_0,2023,3,1,73,1,1,0,0,,1,777.29720106
4380016712,1,2023_3_1_1_0,2023,3,1,63,1,1,11.026870682,0,,,1974.4511752
4380016713,1,2023_3_1_1_0,2023,3,1,72,2,2,0,0,,,1095.4361858
4380016718,1,2023_3_1_1_0,2023,3,1,47,2,1,0,0,,,645.64711388
4380016726,1,2023_3_1_1_0,2023,3,1,61,2,1,0,0,,,265.61597592
4380016729,1,2023_3_1_1_0,2023,3,1,47,2,1,0,0,,1,265.61597592
4380016732,1,2023_3_1_1_0,2023,3,1,76,1,1,0,0,,,164.54720396
4380016740,1,2023_3_1_1_0,2023,3,1,77,2,1,0,0,,,1095.4361858
4380016741,1,2023_3_1_1_0,2023,3,1,59,1,1,0,0,,,645.64711388
4380016754,1,2023_3_1_1_0,2023,3,1,53,2,1,0,0,,,909.90320156
4380016759,1,2023_3_1_1_0,2023,3,1,37,1,1,7.01972184,9.9718259428,,,731.47973632
4380016767,1,2023_3_1_1_0,2023,3,1,79,2,1,0,0,,,1095.4361858
4380016769,1,2023_3_1_1_0,2023,3,1,58,1,-3,0,0,,,1505.1609631
4380016771,1,2023_3_1_1_0,2023,3,1,55,2,2,0,0,,1,2662.7359644
4380016777,1,2023_3_1_1_0,2023,3,1,33,1,1,0,0,,,1505.1609631
4380016778,1,2023_3_1_1_0,2023,3,1,40,2,1,0,0,,,1505.1609631
4380016779,1,2023_3_1_1_0,2023,3,1,63,1,1,0,0,,,1170.481191
4380016782,1,2023_3_1_1_0,2023,3,1,42,2,1,0,0,,,2662.7359644
4380016784,1,2023_3_1_1_0,2023,3,1,70,2,1,0,0,,,89.300756496
4380016788,1,2023_3_1_1_0,2023,3,1,66,1,1,0,0,,,164.54720396
4380016789,1,2023_3_1_1_0,2023,3,1,84,1,1,0,0,,,332.83271763
4380016791,1,2023_3_1_1_0,2023,3,1,68,2,1,0,0,,,374.32960153
4380016792,1,2023_3_1_1_0,2023,3,1,56,1,1,0,0,,,563.67854824
4380016794,1,2023_3_1_1_0,2023,3,1,38,1,1,1.0028174057,0,,,1030.8661491
4380016798,1,2023_3_1_1_0,2023,3,1,24,2,1,0,0,,,399.97378535
4380016799,1,2023_3_1_1_0,2023,3,1,42,2,1,0,0,,,932.43648897
4380016801,1,2023_3_1_1_0,2023,3,1,61,2,1,0,0,,,265.61597592
4380016804,1,2023_3_1_1_0,2023,3,1,65,2,1,0,0,,,374.32960153
4380016807,1,2023_3_1_1_0,2023,3,1,61,2,1,0,0,,,217.06817709
4380016809,1,2023_3_1_1_0,2023,3,1,83,2,1,0,0,,,705.9703324
4380016817,1,2023_3_1_1_0,2023,3,1,48,1,1,0,0,,,1505.1609631
4380016819,1,2023_3_1_1_0,2023,3,1,61,2,1,0,0,,,1505.1609631
4380016821,1,2023_3_1_1_0,2023,3,1,71,1,2,0,0,,,777.29720106
4380016826,1,2023_3_1_1_0,2023,3,1,65,2,-3,0,0,,,265.61597592
4380016827,1,2023_3_1_1_0,2023,3,1,46,1,1,1.0028174057,0,,,4990.257349
4380016828,1,2023_3_1_1_0,2023,3,1,67,1,1,0,0,,,265.61597592
4380016829,1,2023_3_1_1_0,2023,3,1,54,2,1,0,0,,,1187.2302572
4380016833,1,2023_3_1_1_0,2023,3,1,68,1,-3,0,0,,,265.61597592
4380016842,1,2023_3_1_1_0,2023,3,1,64,2,1,0,0,,,909.90320156
4380016851,1,2023_3_1_1_0,2023,3,1,84,1,1,0,1.9943651886,,,880.63144627
4380016852,1,2023_3_1_1_0,2023,3,1,42,2,1,0,0,,,1716.0402571
4380016853,1,2023_3_1_1_0,2023,3,1,51,1,1,0,0,,,932.43648897
4380016854,1,2023_3_1_1_0,2023,3,1,-3,2,5,0,0,,,2419.8226766
4380016860,1,2023_3_1_1_0,2023,3,1,56,2,1,0,0,,,350.39656895
4380016866,1,2023_3_1_1_0,2023,3,1,72,1,2,0,0,,,261.3292662
4380016872,1,2023_3_1_1_0,2023,3,1,38,1,2,0,0,,,1025.3986846
4380016873,1,2023_3_1_1_0,2023,3,1,62,2,2,0,0,,,645.64711388
4380016875,1,2023_3_1_1_0,2023,3,1,61,1,3,0,0,,,2662.7359644
4380016879,1,2023_3_1_1_0,2023,3,1,49,1,1,0,0,,,1505.1609631
4380016883,1,2023_3_1_1_0,2023,3,1,85,2,1,0,0,,,374.32960153
