mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
fh,3,267.7129718661308,298.2654929757118,1.1141242,51,NC
pr,3,65811.61932373047,71763.39068603516,1.0904365,51,NC
sh,3,12394.64904785156,10742.02917480469,.86666667,51,NC
fh,4,70.82654428482056,70.82654428482056,1,51,NC
pr,4,43185.85601806641,43185.85601806641,1,51,NC
sh,4,4195.434448242188,4195.434448242188,1,51,NC
fh,5,4930.430618286133,5496.18571472168,1.1147476,51,NC
pr,5,36285.10522460938,39680.43432617188,1.0935737,51,NC
sh,5,39326.90335083008,42896.88717651367,1.0907772,51,NC
fh,6,4559.784393310547,4268.999725341797,.93622839,51,NC
pr,6,37882.646484375,32071.4091796875,.84659898,51,NC
sh,6,51884.53491210938,57969.3486328125,1.1172761,51,NC
fh,7,267.0137100219727,267.0137100219727,1,51,NC
pr,7,25165.31585693359,25165.31585693359,1,51,NC
sh,7,8954.779693603516,8954.779693603516,1,51,NC
fh,8,30.70417845249176,30.70417845249176,1,51,NC
pr,8,76432.84970092773,76432.84970092773,1,51,NC
sh,8,34432.94927978516,34432.94927978516,1,51,NC
fh,9,0,0,1,51,NC
pr,9,59437.42724609375,60899.546875,1.0245993,51,NC
sh,9,36663.708984375,34594.87921142578,.94357282,51,NC
fh,10,400.5110478401184,449.3366985321045,1.1219084,51,NC
pr,10,37830.01611328125,40941.80053710938,1.082257,51,NC
sh,10,24189.43737792969,27910.88928222656,1.1538461,51,NC
fh,11,0,0,1,51,NC
pr,11,0,0,1,51,NC
sh,11,0,0,1,51,NC
fh,12,0,0,1,51,NC
pr,12,0,0,1,51,NC
sh,12,0,0,1,51,NC
fh,1,0,0,1,52,NC
pr,1,14777.19812011719,16181.16650390625,1.0950091,52,NC
sh,1,0,0,1,52,NC
fh,2,0,0,1,52,NC
pr,2,7926.831726074219,7926.831726074219,1,52,NC
sh,2,0,0,1,52,NC
fh,3,993.906928062439,1098.462323188782,1.1051964,52,NC
pr,3,85864.21875,96597.24609375,1.125,52,NC
sh,3,6603.108673095703,5722.694183349609,.86666667,52,NC
fh,4,8.09638524055481,8.09638524055481,1,52,NC
pr,4,16381.86163330078,16381.86163330078,1,52,NC
sh,4,35937.11993408203,35937.11993408203,1,52,NC
fh,5,2134.681349754333,2396.422257423401,1.1226135,52,NC
pr,5,80467.30317687988,90935.72172546387,1.1300954,52,NC
sh,5,72071.3623046875,77704.3876953125,1.078159,52,NC
fh,6,39.08790707588196,31.27032566070557,.80000001,52,NC
pr,6,12543.62091064453,12405.56872558594,.98899424,52,NC
sh,6,14294.98867034912,16586.57601928711,1.160307,52,NC
fh,7,1156.623718261719,1156.623718261719,1,52,NC
pr,7,30056.30899047852,30056.30899047852,1,52,NC
sh,7,8603.776092529297,8603.776092529297,1,52,NC
fh,8,563.5168228149414,563.5168228149414,1,52,NC
pr,8,103085.541015625,103085.541015625,1,52,NC
sh,8,39621.80322265625,39621.80322265625,1,52,NC
fh,9,1677.765060424805,1628.712455749512,.97076315,52,NC
pr,9,53316.50390625,56648.78540039063,1.0625,52,NC
sh,9,26730.3837890625,25847.3381652832,.96696472,52,NC
fh,10,388.3615536689758,430.7297744750977,1.1090947,52,NC
pr,10,70602.3896484375,75458.49926757813,1.0687811,52,NC
sh,10,21204.9296875,24467.2265625,1.1538461,52,NC
fh,11,0,0,1,52,NC
pr,11,0,0,1,52,NC
sh,11,0,0,1,52,NC
fh,12,0,0,1,52,NC
pr,12,0,0,1,52,NC
sh,12,0,0,1,52,NC
fh,1,0,0,1,53,NC
pr,1,24045.48315429688,25700.58325195313,1.068832,53,NC
sh,1,12209.93872070313,10773.47534179688,.88235295,53,NC
fh,2,0,0,1,53,NC
pr,2,6648.775573730469,6648.775573730469,1,53,NC
sh,2,0,0,1,53,NC
fh,3,1158.084697008133,1291.798196554184,1.1154609,53,NC
pr,3,62655.86483764648,69342.3733215332,1.1067179,53,NC
sh,3,12135.81573486328,10517.70697021484,.86666667,53,NC
fh,4,64.3232946395874,64.3232946395874,1,53,NC
pr,4,11465.801902771,11465.801902771,1,53,NC
sh,4,12103.87829589844,12103.87829589844,1,53,NC
fh,5,3048.302398681641,3483.774169921875,1.1428572,53,NC
pr,5,55048.30426025391,62485.22601318359,1.1350981,53,NC
sh,5,78473.61117553711,87605.51675415039,1.1163691,53,NC
fh,6,5023.721008300781,5008.877014160156,.99704522,53,NC
pr,6,20948.18321228027,17846.13088989258,.85191786,53,NC
sh,6,17109.79431152344,20531.75317382813,1.2,53,NC
fh,7,676.7417697906494,676.7417697906494,1,53,NC
pr,7,15452.53372192383,15452.53372192383,1,53,NC
sh,7,13094.66333007813,13094.66333007813,1,53,NC
fh,8,260.3621263504028,260.3621263504028,1,53,NC
pr,8,114737.9766845703,114737.9766845703,1,53,NC
sh,8,38866.51123046875,38866.51123046875,1,53,NC
fh,9,658.8035717010498,616.0115050077438,.93504578,53,NC
pr,9,14626.3603515625,14741.66082763672,1.0078831,53,NC
sh,9,59365.36669921875,56642.40454101563,.95413214,53,NC
fh,10,271.0306105613708,265.9436230659485,.98123097,53,NC
pr,10,70962.59716796875,75697.21118164063,1.0667199,53,NC
sh,10,23481.90222167969,27094.50256347656,1.1538461,53,NC
fh,11,0,0,1,53,NC
pr,11,0,0,1,53,NC
sh,11,0,0,1,53,NC
fh,12,0,0,1,53,NC
pr,12,0,0,1,53,NC
sh,12,0,0,1,53,NC
fh,1,0,0,1,54,NC
pr,1,4007.195446014404,4374.415821075439,1.0916402,54,NC
sh,1,2722.845092773438,2402.510375976563,.88235295,54,NC
fh,2,0,0,1,54,NC
pr,2,7385.503601074219,7385.503601074219,1,54,NC
sh,2,0,0,1,54,NC
fh,3,1026.521752119064,1146.031793832779,1.1164223,54,NC
pr,3,36315.41250610352,38907.2008972168,1.0713688,54,NC
sh,3,11930.65246582031,10339.89880371094,.86666667,54,NC
fh,4,131.5761709213257,131.5761709213257,1,54,NC
pr,4,37014.3544921875,37014.3544921875,1,54,NC
sh,4,24936.1611328125,24936.1611328125,1,54,NC
fh,5,2307.492936134338,2606.799849510193,1.1297109,54,NC
pr,5,85220.61117553711,95513.64859008789,1.1207811,54,NC
sh,5,30435.15887451172,31627.47857666016,1.0391757,54,NC
fh,6,6019.649963378906,6512.811584472656,1.0819253,54,NC
pr,6,16110.22705078125,14185.94567871094,.88055527,54,NC
sh,6,33816.95068359375,36364.1396484375,1.0753229,54,NC
fh,7,828.1590900421143,828.1590900421143,1,54,NC
pr,7,34232.689453125,34232.689453125,1,54,NC
sh,7,4289.459381103516,4289.459381103516,1,54,NC
fh,8,459.0531768798828,459.0531768798828,1,54,NC
pr,8,126242.9463806152,126242.9463806152,1,54,NC
sh,8,6829.695434570313,6829.695434570313,1,54,NC
fh,9,972.5386581420898,959.9533004760742,.9870593,54,NC
pr,9,35203.15258789063,34950.95239257813,.99283588,54,NC
sh,9,35901.654296875,34436.41528320313,.95918745,54,NC
fh,10,413.875705242157,461.8968696594238,1.116028,54,NC
pr,10,66877.85961914063,70243.50830078125,1.0503253,54,NC
sh,10,8596.622924804688,9919.180297851563,1.1538461,54,NC
fh,11,0,0,1,54,NC
pr,11,0,0,1,54,NC
sh,11,0,0,1,54,NC
fh,12,0,0,1,54,NC
pr,12,0,0,1,54,NC
sh,12,0,0,1,54,NC
fh,1,0,0,1,55,NC
pr,1,9364.781845092773,9570.702713012695,1.0219889,55,NC
sh,1,0,0,1,55,NC
fh,2,0,0,1,55,NC
pr,2,3134.022171020508,3134.022171020508,1,55,NC
sh,2,0,0,1,55,NC
fh,3,117.6053380966187,116.5139989852905,.99072033,55,NC
pr,3,25531.21392822266,27238.93743896484,1.0668876,55,NC
sh,3,7916.465148925781,6860.936462402344,.86666667,55,NC
fh,4,100.9478158950806,100.9478158950806,1,55,NC
pr,4,24497.12841796875,24497.12841796875,1,55,NC
sh,4,28032.93841552734,28032.93841552734,1,55,NC
fh,5,251.618522644043,287.5640258789063,1.1428572,55,NC
pr,5,62478.72024536133,69463.55123901367,1.1117953,55,NC
sh,5,48572.75048828125,55511.71484375,1.1428572,55,NC
fh,6,6512.991714477539,6726.673736572266,1.0328085,55,NC
pr,6,29147.76626586914,24707.51385498047,.84766406,55,NC
sh,6,16752.9460144043,17679.19116210938,1.0552884,55,NC
fh,7,155.1805448532104,155.1805448532104,1,55,NC
pr,7,54499.53930664063,54499.53930664063,1,55,NC
sh,7,0,0,1,55,NC
fh,8,339.2771511077881,339.2771511077881,1,55,NC
pr,8,98555.27972412109,98555.27972412109,1,55,NC
sh,8,45988.97125244141,45988.97125244141,1,55,NC
fh,9,507.0738220214844,538.7659358978271,1.0625,55,NC
pr,9,56966.25170898438,57198.74426269531,1.0040812,55,NC
sh,9,28349.75512695313,27208.67803955078,.95975,55,NC
fh,10,141.7478003501892,139.239245891571,.98230267,55,NC
pr,10,52301.82873535156,56076.90283203125,1.0721786,55,NC
sh,10,5211.572174072266,6013.352508544922,1.1538461,55,NC
